"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,          45,          36,      -1.457467244,      -1.113453856,      -1.236693912
          0,          45,          37,      -1.382102126,      -1.093280971,      -1.154563156
          0,          45,          38,      -1.396076382,       -1.12689973,      -1.193128235
          0,          45,          39,      -1.543921624,      -1.244244135,      -1.343470994
          0,          45,          40,      -1.211191303,      -0.835810492,     -0.9404403806
          0,          45,          41,      -1.191347163,     -0.8692886962,     -0.9864460332
          0,          45,          42,      -1.478459762,      -1.241368393,      -1.298552303
          0,          45,          43,      -1.491869983,      -1.260863391,      -1.339742325
          0,          45,          44,      -1.568064939,      -1.404037414,      -1.349765114
          0,          45,          45,      -1.262982527,      -1.166628262,      -1.099810217
          0,          45,          46,      -1.102551738,      -1.022117175,      -1.006793018
          0,          45,          47,      -1.220347758,      -1.114626193,      -1.055156262
          0,          45,          48,      -1.402616563,      -1.004252207,       -1.11445771
          0,          45,          49,      -1.244713252,      -1.017944128,      -1.064009659
          0,          46,           0,      -1.308927208,      -1.076340401,      -1.107213519
          0,          46,           1,      -1.243441685,      -1.082470737,      -1.088612192
          0,          46,           2,      -1.192805959,       -1.05900339,      -1.065461012
          0,          46,           3,      -1.387586426,      -1.224486692,      -1.232141848
          0,          46,           4,      -1.279612031,      -1.110596792,      -1.058992696
          0,          46,           5,      -1.234701011,     -0.9627396501,     -0.9774052252
          0,          46,           6,      -1.382928632,       -1.11017941,      -1.180117124
          0,          46,           7,      -1.089737894,     -0.7460201277,     -0.8773077254
          0,          46,           8,     -0.9370541286,     -0.5888753064,     -0.7856372336
          0,          46,           9,       -1.28751639,     -0.9871007346,      -1.219336767
          0,          46,          10,      -1.722431992,      -1.570324108,      -1.455018286
          0,          46,          11,       -1.52270563,      -1.326708832,      -1.297839446
          0,          46,          12,      -1.354048688,      -1.202635104,      -1.280738088
          0,          46,          13,      -1.434224747,      -1.434503592,      -1.380419918
          0,          46,          14,      -1.515686028,      -1.398535668,      -1.239030352
          0,          46,          15,      -1.182126959,     -0.9898347312,     -0.9705579607
          0,          46,          16,      -1.146164956,     -0.9570290555,      -1.001359825
          0,          46,          17,      -1.329449061,      -1.212961433,      -1.146555188
          0,          46,          18,      -1.435575398,      -1.251406504,       -1.16971805
          0,          46,          19,      -1.099241304,     -0.8587957417,     -0.7896721188
          0,          46,          20,       -1.09108427,     -0.8741911937,     -0.8620931907
          0,          46,          21,      -1.573471386,      -1.237626809,      -1.481334657
          0,          46,          22,      -1.462691601,      -1.257739523,      -1.119704725
          0,          46,          23,      -1.298708099,     -0.9557755022,      -1.020926158
          0,          46,          24,      -1.239891362,      -0.924097112,     -0.9849014629
          0,          46,          25,      -1.371115947,      -1.008506065,       -1.07251628
          0,          46,          26,      -1.444948227,      -1.060545964,      -1.081999156
          0,          46,          27,       -1.09114554,     -0.8295760321,     -0.8349751633
          0,          46,          28,      -1.088909555,     -0.8419388357,     -0.8599259073
          0,          46,          29,      -1.215022599,      -1.141826241,      -1.093310352
          0,          46,          30,      -1.274199411,      -1.079172167,      -1.085081842
          0,          46,          31,       -1.12117206,     -0.8919324694,     -0.9190594453
          0,          46,          32,      -1.079046067,      -0.709032372,     -0.8119888927
          0,          46,          33,      -1.353970182,     -0.9874328745,      -1.103867256
          0,          46,          34,     -0.9552752902,     -0.7034811521,     -0.7420557063
          0,          46,          35,     -0.9118117296,      -0.609261708,     -0.7056759683
          0,          46,          36,      -1.378379301,      -1.100264404,      -1.204628038
          0,          46,          37,      -1.384063957,      -1.194903727,      -1.161770268
          0,          46,          38,      -1.344693813,      -1.190980185,      -1.227229852
          0,          46,          39,      -1.582029625,      -1.489295584,      -1.397762151
          0,          46,          40,      -1.186703558,     -0.9612380682,     -0.9709964327
          0,          46,          41,      -1.149983408,      -0.919858989,     -0.9138836231
          0,          46,          42,      -1.081351848,      -1.025768775,     -0.9999328504
          0,          46,          43,      -1.024394399,     -0.8593484658,     -0.9282882213
          0,          46,          44,     -0.9700146495,      -0.821618456,     -0.8472258985
          0,          46,          45,     -0.9715925232,     -0.7981552952,     -0.8848069964
